incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,County,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_longitude,incident_latitude,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired,Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,Site Latitude,Site Longitude
Ramona Fire,Y,2024-06-04T15:02:02Z,2023-05-22T14:11:00Z,Riverside County Fire,,Riverside,Ramona Expressway and North Warren Rd,338.0,100.0,,,-117.033714,33.823424,Wildfire,e44f5b6b-c6e6-461a-a9ab-d442e08de3ea,https://www.fire.ca.gov/incidents/2023/5/22/ramona-fire/,2023-05-25T20:00:10Z,2023-05-25,2023-05-22,N,True,False,05/22/2023,AQS,60659001,3,6.4,ug/m3 LC,36,Lake Elsinore,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.67649,-117.33098
Pistol Fire,Y,2023-05-30T18:44:13Z,2023-05-30T11:32:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Auberry Road and Summit Mountain Road, northeast of Fresno",123.0,100.0,,,-119.6801,36.9466,Wildfire,8b46c737-a036-4e58-9d8c-4de0b9879e68,https://www.fire.ca.gov/incidents/2023/5/30/pistol-fire/,2023-05-30T18:36:07Z,2023-05-30,2023-05-30,N,True,False,05/30/2023,AQS,60190011,1,3.6,ug/m3 LC,20,Fresno - Garland,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,707.0,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",23420.0,"Fresno, CA",6,California,19,36.78538,-119.77321
Pistol Fire,Y,2023-05-30T18:44:13Z,2023-05-30T11:32:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Auberry Road and Summit Mountain Road, northeast of Fresno",123.0,100.0,,,-119.6801,36.9466,Wildfire,8b46c737-a036-4e58-9d8c-4de0b9879e68,https://www.fire.ca.gov/incidents/2023/5/30/pistol-fire/,2023-05-30T18:36:07Z,2023-05-30,2023-05-30,N,True,False,05/30/2023,AQS,60190011,2,4.2,ug/m3 LC,23,Fresno - Garland,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,23420.0,"Fresno, CA",6,California,19,36.78538,-119.77321
Pistol Fire,Y,2023-05-30T18:44:13Z,2023-05-30T11:32:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Auberry Road and Summit Mountain Road, northeast of Fresno",123.0,100.0,,,-119.6801,36.9466,Wildfire,8b46c737-a036-4e58-9d8c-4de0b9879e68,https://www.fire.ca.gov/incidents/2023/5/30/pistol-fire/,2023-05-30T18:36:07Z,2023-05-30,2023-05-30,N,True,False,05/30/2023,AQS,60190011,3,5.1,ug/m3 LC,28,Fresno - Garland,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.78538,-119.77321
Pistol Fire,Y,2023-05-30T18:44:13Z,2023-05-30T11:32:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Auberry Road and Summit Mountain Road, northeast of Fresno",123.0,100.0,,,-119.6801,36.9466,Wildfire,8b46c737-a036-4e58-9d8c-4de0b9879e68,https://www.fire.ca.gov/incidents/2023/5/30/pistol-fire/,2023-05-30T18:36:07Z,2023-05-30,2023-05-30,N,True,False,05/30/2023,AQS,60192008,3,4.2,ug/m3 LC,23,Huron,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,23420.0,"Fresno, CA",6,California,19,36.198672,-120.101096
Pistol Fire,Y,2023-05-30T18:44:13Z,2023-05-30T11:32:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Auberry Road and Summit Mountain Road, northeast of Fresno",123.0,100.0,,,-119.6801,36.9466,Wildfire,8b46c737-a036-4e58-9d8c-4de0b9879e68,https://www.fire.ca.gov/incidents/2023/5/30/pistol-fire/,2023-05-30T18:36:07Z,2023-05-30,2023-05-30,N,True,False,05/30/2023,AQS,60192009,3,1.7,ug/m3 LC,9,Tranquillity,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.6342250009037,-120.382331
Pistol Fire,Y,2023-05-30T18:44:13Z,2023-05-30T11:32:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Auberry Road and Summit Mountain Road, northeast of Fresno",123.0,100.0,,,-119.6801,36.9466,Wildfire,8b46c737-a036-4e58-9d8c-4de0b9879e68,https://www.fire.ca.gov/incidents/2023/5/30/pistol-fire/,2023-05-30T18:36:07Z,2023-05-30,2023-05-30,N,True,False,05/30/2023,AQS,60192016,3,6.1,ug/m3 LC,34,Fresno-Foundry,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.710833,-119.7775
Pistol Fire,Y,2023-05-30T18:44:13Z,2023-05-30T11:32:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Auberry Road and Summit Mountain Road, northeast of Fresno",123.0,100.0,,,-119.6801,36.9466,Wildfire,8b46c737-a036-4e58-9d8c-4de0b9879e68,https://www.fire.ca.gov/incidents/2023/5/30/pistol-fire/,2023-05-30T18:36:07Z,2023-05-30,2023-05-30,N,True,False,05/30/2023,AQS,60195001,3,4.0,ug/m3 LC,22,Clovis-Villa,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.819449,-119.716433
Pistol Fire,Y,2023-05-30T18:44:13Z,2023-05-30T11:32:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Auberry Road and Summit Mountain Road, northeast of Fresno",123.0,100.0,,,-119.6801,36.9466,Wildfire,8b46c737-a036-4e58-9d8c-4de0b9879e68,https://www.fire.ca.gov/incidents/2023/5/30/pistol-fire/,2023-05-30T18:36:07Z,2023-05-30,2023-05-30,N,True,False,05/30/2023,AQS,60195025,3,7.0,ug/m3 LC,39,Fresno-Pacific,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.72639,-119.733
Orange Fire,Y,2023-06-02T15:52:51Z,2023-06-01T16:46:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Orange Cove, southeast of Fresno ",108.0,100.0,,,-119.2971,36.678,Wildfire,4511ebf3-f3d7-4c2d-9299-ec8ff974582e,https://www.fire.ca.gov/incidents/2023/6/1/orange-fire/,2023-06-02T15:52:47Z,2023-06-02,2023-06-01,N,True,False,06/01/2023,AQS,60190011,3,8.5,ug/m3 LC,47,Fresno - Garland,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.78538,-119.77321
Orange Fire,Y,2023-06-02T15:52:51Z,2023-06-01T16:46:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Orange Cove, southeast of Fresno ",108.0,100.0,,,-119.2971,36.678,Wildfire,4511ebf3-f3d7-4c2d-9299-ec8ff974582e,https://www.fire.ca.gov/incidents/2023/6/1/orange-fire/,2023-06-02T15:52:47Z,2023-06-02,2023-06-01,N,True,False,06/01/2023,AQS,60190500,1,7.7,ug/m3 LC,43,Table Mountain Air Monitoring Site,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.9851185574381,-119.658339349936
Orange Fire,Y,2023-06-02T15:52:51Z,2023-06-01T16:46:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Orange Cove, southeast of Fresno ",108.0,100.0,,,-119.2971,36.678,Wildfire,4511ebf3-f3d7-4c2d-9299-ec8ff974582e,https://www.fire.ca.gov/incidents/2023/6/1/orange-fire/,2023-06-02T15:52:47Z,2023-06-02,2023-06-01,N,True,False,06/01/2023,AQS,60192008,3,6.5,ug/m3 LC,36,Huron,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,23420.0,"Fresno, CA",6,California,19,36.198672,-120.101096
Orange Fire,Y,2023-06-02T15:52:51Z,2023-06-01T16:46:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Orange Cove, southeast of Fresno ",108.0,100.0,,,-119.2971,36.678,Wildfire,4511ebf3-f3d7-4c2d-9299-ec8ff974582e,https://www.fire.ca.gov/incidents/2023/6/1/orange-fire/,2023-06-02T15:52:47Z,2023-06-02,2023-06-01,N,True,False,06/01/2023,AQS,60192009,3,4.5,ug/m3 LC,25,Tranquillity,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.6342250009037,-120.382331
Orange Fire,Y,2023-06-02T15:52:51Z,2023-06-01T16:46:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Orange Cove, southeast of Fresno ",108.0,100.0,,,-119.2971,36.678,Wildfire,4511ebf3-f3d7-4c2d-9299-ec8ff974582e,https://www.fire.ca.gov/incidents/2023/6/1/orange-fire/,2023-06-02T15:52:47Z,2023-06-02,2023-06-01,N,True,False,06/01/2023,AQS,60192016,3,10.5,ug/m3 LC,54,Fresno-Foundry,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.710833,-119.7775
Orange Fire,Y,2023-06-02T15:52:51Z,2023-06-01T16:46:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Orange Cove, southeast of Fresno ",108.0,100.0,,,-119.2971,36.678,Wildfire,4511ebf3-f3d7-4c2d-9299-ec8ff974582e,https://www.fire.ca.gov/incidents/2023/6/1/orange-fire/,2023-06-02T15:52:47Z,2023-06-02,2023-06-01,N,True,False,06/01/2023,AQS,60195001,3,8.3,ug/m3 LC,46,Clovis-Villa,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.819449,-119.716433
Orange Fire,Y,2023-06-02T15:52:51Z,2023-06-01T16:46:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Orange Cove, southeast of Fresno ",108.0,100.0,,,-119.2971,36.678,Wildfire,4511ebf3-f3d7-4c2d-9299-ec8ff974582e,https://www.fire.ca.gov/incidents/2023/6/1/orange-fire/,2023-06-02T15:52:47Z,2023-06-02,2023-06-01,N,True,False,06/01/2023,AQS,60195025,3,12.1,ug/m3 LC,57,Fresno-Pacific,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.72639,-119.733
Panoche Fire,Y,2023-06-04T12:37:03Z,2023-06-03T14:26:46Z,CAL FIRE Fresno King Unit,,Fresno,North of Little Panoche Rd,65.0,100.0,,,-120.8991,36.7536,Wildfire,cc8b9e35-5e0f-48e0-81da-15fab9bfaee2,https://www.fire.ca.gov/incidents/2023/6/3/panoche-fire/,2023-06-04T12:36:39Z,2023-06-04,2023-06-03,N,True,False,06/03/2023,AQS,60190011,3,12.0,ug/m3 LC,56,Fresno - Garland,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.78538,-119.77321
Panoche Fire,Y,2023-06-04T12:37:03Z,2023-06-03T14:26:46Z,CAL FIRE Fresno King Unit,,Fresno,North of Little Panoche Rd,65.0,100.0,,,-120.8991,36.7536,Wildfire,cc8b9e35-5e0f-48e0-81da-15fab9bfaee2,https://www.fire.ca.gov/incidents/2023/6/3/panoche-fire/,2023-06-04T12:36:39Z,2023-06-04,2023-06-03,N,True,False,06/03/2023,AQS,60190500,1,11.0,ug/m3 LC,55,Table Mountain Air Monitoring Site,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.9851185574381,-119.658339349936
Panoche Fire,Y,2023-06-04T12:37:03Z,2023-06-03T14:26:46Z,CAL FIRE Fresno King Unit,,Fresno,North of Little Panoche Rd,65.0,100.0,,,-120.8991,36.7536,Wildfire,cc8b9e35-5e0f-48e0-81da-15fab9bfaee2,https://www.fire.ca.gov/incidents/2023/6/3/panoche-fire/,2023-06-04T12:36:39Z,2023-06-04,2023-06-03,N,True,False,06/03/2023,AQS,60192008,3,10.0,ug/m3 LC,53,Huron,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,23420.0,"Fresno, CA",6,California,19,36.198672,-120.101096
Panoche Fire,Y,2023-06-04T12:37:03Z,2023-06-03T14:26:46Z,CAL FIRE Fresno King Unit,,Fresno,North of Little Panoche Rd,65.0,100.0,,,-120.8991,36.7536,Wildfire,cc8b9e35-5e0f-48e0-81da-15fab9bfaee2,https://www.fire.ca.gov/incidents/2023/6/3/panoche-fire/,2023-06-04T12:36:39Z,2023-06-04,2023-06-03,N,True,False,06/03/2023,AQS,60192009,3,6.9,ug/m3 LC,38,Tranquillity,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.6342250009037,-120.382331
Panoche Fire,Y,2023-06-04T12:37:03Z,2023-06-03T14:26:46Z,CAL FIRE Fresno King Unit,,Fresno,North of Little Panoche Rd,65.0,100.0,,,-120.8991,36.7536,Wildfire,cc8b9e35-5e0f-48e0-81da-15fab9bfaee2,https://www.fire.ca.gov/incidents/2023/6/3/panoche-fire/,2023-06-04T12:36:39Z,2023-06-04,2023-06-03,N,True,False,06/03/2023,AQS,60192016,3,13.7,ug/m3 LC,60,Fresno-Foundry,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.710833,-119.7775
Panoche Fire,Y,2023-06-04T12:37:03Z,2023-06-03T14:26:46Z,CAL FIRE Fresno King Unit,,Fresno,North of Little Panoche Rd,65.0,100.0,,,-120.8991,36.7536,Wildfire,cc8b9e35-5e0f-48e0-81da-15fab9bfaee2,https://www.fire.ca.gov/incidents/2023/6/3/panoche-fire/,2023-06-04T12:36:39Z,2023-06-04,2023-06-03,N,True,False,06/03/2023,AQS,60195001,3,12.1,ug/m3 LC,57,Clovis-Villa,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.819449,-119.716433
Panoche Fire,Y,2023-06-04T12:37:03Z,2023-06-03T14:26:46Z,CAL FIRE Fresno King Unit,,Fresno,North of Little Panoche Rd,65.0,100.0,,,-120.8991,36.7536,Wildfire,cc8b9e35-5e0f-48e0-81da-15fab9bfaee2,https://www.fire.ca.gov/incidents/2023/6/3/panoche-fire/,2023-06-04T12:36:39Z,2023-06-04,2023-06-03,N,True,False,06/03/2023,AQS,60195025,3,16.2,ug/m3 LC,64,Fresno-Pacific,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.72639,-119.733
Valley Fire,Y,2023-06-04T17:16:49Z,2023-06-03T15:53:58Z,CAL FIRE Tulare Unit,,Tulare,"Reservation Road and Success Valley Drive, East of Porterville ",135.0,100.0,,,-118.8582,36.0322,Wildfire,a788f3ff-73ff-49e0-b65c-95bbb851df2e,https://www.fire.ca.gov/incidents/2023/6/3/valley-fire/,2023-06-04T17:15:52Z,2023-06-04,2023-06-03,N,True,False,06/03/2023,AQS,61070009,1,17.2,ug/m3 LC,66,Sequoia & Kings Canyon NPs - Ash Mountain,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,47300.0,"Visalia-Porterville, CA",6,California,107,36.48947,-118.82915
Valley Fire,Y,2023-06-04T17:16:49Z,2023-06-03T15:53:58Z,CAL FIRE Tulare Unit,,Tulare,"Reservation Road and Success Valley Drive, East of Porterville ",135.0,100.0,,,-118.8582,36.0322,Wildfire,a788f3ff-73ff-49e0-b65c-95bbb851df2e,https://www.fire.ca.gov/incidents/2023/6/3/valley-fire/,2023-06-04T17:15:52Z,2023-06-04,2023-06-03,N,True,False,06/03/2023,AQS,61072003,3,14.1,ug/m3 LC,60,Visalia-W. Ashland Avenue,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,47300.0,"Visalia-Porterville, CA",6,California,107,36.30815,-119.3129
Valley Fire,Y,2023-06-04T17:16:49Z,2023-06-03T15:53:58Z,CAL FIRE Tulare Unit,,Tulare,"Reservation Road and Success Valley Drive, East of Porterville ",135.0,100.0,,,-118.8582,36.0322,Wildfire,a788f3ff-73ff-49e0-b65c-95bbb851df2e,https://www.fire.ca.gov/incidents/2023/6/3/valley-fire/,2023-06-04T17:15:52Z,2023-06-04,2023-06-03,N,True,False,06/03/2023,AQS,61072010,3,15.7,ug/m3 LC,63,Porterville,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,47300.0,"Visalia-Porterville, CA",6,California,107,36.0318310008979,-119.055018
Range Fire,Y,2023-06-05T18:49:19Z,2023-06-04T17:38:50Z,CAL FIRE San Benito-Monterey,,Monterey,"San Vicente Road, north of Soledad",72.0,100.0,,,-121.3319,36.4647,Wildfire,bbfed8a2-9c91-4e38-92cd-374d6fdee02a,https://www.fire.ca.gov/incidents/2023/6/4/range-fire/,2023-06-05T18:49:09Z,2023-06-05,2023-06-04,N,True,False,06/04/2023,AQS,60530002,3,7.5,ug/m3 LC,42,Carmel Valley,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,41500.0,"Salinas, CA",6,California,53,36.4818700009023,-121.73333
Range Fire,Y,2023-06-05T18:49:19Z,2023-06-04T17:38:50Z,CAL FIRE San Benito-Monterey,,Monterey,"San Vicente Road, north of Soledad",72.0,100.0,,,-121.3319,36.4647,Wildfire,bbfed8a2-9c91-4e38-92cd-374d6fdee02a,https://www.fire.ca.gov/incidents/2023/6/4/range-fire/,2023-06-05T18:49:09Z,2023-06-05,2023-06-04,N,True,False,06/04/2023,AQS,60530008,3,10.3,ug/m3 LC,53,King City 2,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,41500.0,"Salinas, CA",6,California,53,36.2092860008996,-121.126371
Range Fire,Y,2023-06-05T18:49:19Z,2023-06-04T17:38:50Z,CAL FIRE San Benito-Monterey,,Monterey,"San Vicente Road, north of Soledad",72.0,100.0,,,-121.3319,36.4647,Wildfire,bbfed8a2-9c91-4e38-92cd-374d6fdee02a,https://www.fire.ca.gov/incidents/2023/6/4/range-fire/,2023-06-05T18:49:09Z,2023-06-05,2023-06-04,N,True,False,06/04/2023,AQS,60531003,3,11.6,ug/m3 LC,56,Salinas 3,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,41500.0,"Salinas, CA",6,California,53,36.6942610009043,-121.623271
Rodeo Fire,Y,2023-06-10T13:47:46Z,2023-06-09T16:46:00Z,CAL FIRE Fresno-Kings Unit ,,Fresno,"Hills Valley Road and Highway 180, West of Squaw Valley in Fresno County",15.0,100.0,,,-119.304258,36.70984,Wildfire,5907b233-4523-4bdf-aef2-e02c1f8c4d68,https://www.fire.ca.gov/incidents/2023/6/9/rodeo-fire/,,,2023-06-09,N,True,False,06/09/2023,AQS,60190011,3,6.5,ug/m3 LC,36,Fresno - Garland,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.78538,-119.77321
Rodeo Fire,Y,2023-06-10T13:47:46Z,2023-06-09T16:46:00Z,CAL FIRE Fresno-Kings Unit ,,Fresno,"Hills Valley Road and Highway 180, West of Squaw Valley in Fresno County",15.0,100.0,,,-119.304258,36.70984,Wildfire,5907b233-4523-4bdf-aef2-e02c1f8c4d68,https://www.fire.ca.gov/incidents/2023/6/9/rodeo-fire/,,,2023-06-09,N,True,False,06/09/2023,AQS,60190500,1,5.7,ug/m3 LC,32,Table Mountain Air Monitoring Site,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.9851185574381,-119.658339349936
Rodeo Fire,Y,2023-06-10T13:47:46Z,2023-06-09T16:46:00Z,CAL FIRE Fresno-Kings Unit ,,Fresno,"Hills Valley Road and Highway 180, West of Squaw Valley in Fresno County",15.0,100.0,,,-119.304258,36.70984,Wildfire,5907b233-4523-4bdf-aef2-e02c1f8c4d68,https://www.fire.ca.gov/incidents/2023/6/9/rodeo-fire/,,,2023-06-09,N,True,False,06/09/2023,AQS,60192008,3,8.1,ug/m3 LC,45,Huron,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,23420.0,"Fresno, CA",6,California,19,36.198672,-120.101096
Rodeo Fire,Y,2023-06-10T13:47:46Z,2023-06-09T16:46:00Z,CAL FIRE Fresno-Kings Unit ,,Fresno,"Hills Valley Road and Highway 180, West of Squaw Valley in Fresno County",15.0,100.0,,,-119.304258,36.70984,Wildfire,5907b233-4523-4bdf-aef2-e02c1f8c4d68,https://www.fire.ca.gov/incidents/2023/6/9/rodeo-fire/,,,2023-06-09,N,True,False,06/09/2023,AQS,60192009,3,3.2,ug/m3 LC,18,Tranquillity,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.6342250009037,-120.382331
Rodeo Fire,Y,2023-06-10T13:47:46Z,2023-06-09T16:46:00Z,CAL FIRE Fresno-Kings Unit ,,Fresno,"Hills Valley Road and Highway 180, West of Squaw Valley in Fresno County",15.0,100.0,,,-119.304258,36.70984,Wildfire,5907b233-4523-4bdf-aef2-e02c1f8c4d68,https://www.fire.ca.gov/incidents/2023/6/9/rodeo-fire/,,,2023-06-09,N,True,False,06/09/2023,AQS,60192016,3,7.3,ug/m3 LC,41,Fresno-Foundry,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.710833,-119.7775
Rodeo Fire,Y,2023-06-10T13:47:46Z,2023-06-09T16:46:00Z,CAL FIRE Fresno-Kings Unit ,,Fresno,"Hills Valley Road and Highway 180, West of Squaw Valley in Fresno County",15.0,100.0,,,-119.304258,36.70984,Wildfire,5907b233-4523-4bdf-aef2-e02c1f8c4d68,https://www.fire.ca.gov/incidents/2023/6/9/rodeo-fire/,,,2023-06-09,N,True,False,06/09/2023,AQS,60195001,3,5.2,ug/m3 LC,29,Clovis-Villa,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.819449,-119.716433
Rodeo Fire,Y,2023-06-10T13:47:46Z,2023-06-09T16:46:00Z,CAL FIRE Fresno-Kings Unit ,,Fresno,"Hills Valley Road and Highway 180, West of Squaw Valley in Fresno County",15.0,100.0,,,-119.304258,36.70984,Wildfire,5907b233-4523-4bdf-aef2-e02c1f8c4d68,https://www.fire.ca.gov/incidents/2023/6/9/rodeo-fire/,,,2023-06-09,N,True,False,06/09/2023,AQS,60195025,3,8.4,ug/m3 LC,47,Fresno-Pacific,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,36.72639,-119.733
Gulch Fire,Y,2023-06-11T18:17:22Z,2023-06-10T15:07:00Z,CALFIRE Madera-Mariposa-Merced Unit,,Mariposa,"Indian Gulch Road and McCay Road, Cathays Valley",25.0,100.0,,,-120.1499,37.4404,Wildfire,17f58280-2631-440e-9bca-cbdea1e5e373,https://www.fire.ca.gov/incidents/2023/6/10/gulch-fire/,,,2023-06-10,N,True,False,06/10/2023,AQS,60431001,3,5.2,ug/m3 LC,29,Yosemite NP-Yosemite Village Vistor Center,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,,,6,California,43,37.748707,-119.587094
Geology Fire,Y,2023-12-05T14:28:43Z,2023-06-10T16:01:00Z,Lead agency: National Park Service,,San Bernardino,"Berdoo Canyon Road and Geology Tour Road, Joshua Tree National Park",1088.0,100.0,,,-116.0533,33.896,Wildfire,c6d831a8-19e0-40a0-807c-26e542c8f43b,https://www.fire.ca.gov/incidents/2023/6/10/geology-fire/,2023-06-16T18:00:00Z,2023-06-16,2023-06-10,N,False,False,06/10/2023,AQS,60710005,3,8.9,ug/m3 LC,49,Crestline,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,171.0,Met-one BAM-1022 W/PM2.5 SCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,71,34.2431,-117.27235
Geology Fire,Y,2023-12-05T14:28:43Z,2023-06-10T16:01:00Z,Lead agency: National Park Service,,San Bernardino,"Berdoo Canyon Road and Geology Tour Road, Joshua Tree National Park",1088.0,100.0,,,-116.0533,33.896,Wildfire,c6d831a8-19e0-40a0-807c-26e542c8f43b,https://www.fire.ca.gov/incidents/2023/6/10/geology-fire/,2023-06-16T18:00:00Z,2023-06-16,2023-06-10,N,False,False,06/10/2023,AQS,60710027,1,9.9,ug/m3 LC,52,Ontario-Route 60 Near Road,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,71,34.030833,-117.61722
Geology Fire,Y,2023-12-05T14:28:43Z,2023-06-10T16:01:00Z,Lead agency: National Park Service,,San Bernardino,"Berdoo Canyon Road and Geology Tour Road, Joshua Tree National Park",1088.0,100.0,,,-116.0533,33.896,Wildfire,c6d831a8-19e0-40a0-807c-26e542c8f43b,https://www.fire.ca.gov/incidents/2023/6/10/geology-fire/,2023-06-16T18:00:00Z,2023-06-16,2023-06-10,N,False,False,06/10/2023,AQS,60710027,3,11.9,ug/m3 LC,56,Ontario-Route 60 Near Road,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,71,34.030833,-117.61722
